timestamp,machine_id,operator_id,engine_hours,fuel_used_L,load_cycles,idling_time_min,seatbelt_status,proximity_distance_m,safety_alert,task_id,task_type,task_duration_actual,login_device_id,login_location,data_signature_valid,firmware_version
2026-09-15 06:00:00,EXC002,OP1002,1373.9,7725.0,2924,9.8,Fastened,15.6,No,TASK-OP1002-0010,Transport,84.1,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 06:00:00,LDR001,OP1003,2340.9,19290.6,2827,3.5,Fastened,19.0,No,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 06:00:00,EXC001,OP1004,2275.6,6576.3,4423,12.5,Fastened,14.9,No,TASK-OP1004-0009,Digging,113.0,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 06:45:00,EXC001,OP1001,2259.8,6300.2,4386,7.6,Fastened,16.3,No,TASK-OP1001-0010,Transport,53.5,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 06:45:00,EXC002,OP1002,1374.9,7741.1,2927,7.6,Fastened,17.2,No,TASK-OP1002-0010,Transport,84.1,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 06:45:00,LDR001,OP1003,2342.1,19305.0,2831,6.7,Fastened,16.0,No,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 06:45:00,EXC001,OP1004,2276.6,6591.3,4427,8.6,Fastened,18.7,No,TASK-OP1004-0009,Digging,113.0,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 07:30:00,EXC001,OP1001,2260.8,6319.1,4388,11.2,Unfastened,13.1,Yes,TASK-OP1001-0010,Transport,53.5,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 07:30:00,EXC002,OP1002,1376.0,7756.4,2931,5.3,Fastened,22.4,No,TASK-OP1002-0010,Transport,84.1,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 07:30:00,LDR001,OP1003,2343.2,19317.4,2835,4.6,Fastened,18.9,No,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 07:30:00,EXC001,OP1004,2277.4,6607.1,4430,12.6,Fastened,14.8,No,TASK-OP1004-0009,Digging,113.0,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 08:15:00,EXC001,OP1001,2261.8,6334.1,4390,10.8,Unfastened,13.7,Yes,TASK-OP1001-0010,Transport,53.5,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 08:15:00,EXC002,OP1002,1377.2,7776.5,2932,8.5,Fastened,21.3,No,TASK-OP1002-0010,Transport,84.1,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 08:15:00,LDR001,OP1003,2344.3,19333.3,2837,1.7,Fastened,12.4,No,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 08:15:00,EXC001,OP1004,2278.5,6623.1,4431,3.5,Fastened,15.6,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 09:00:00,EXC001,OP1001,2262.9,6352.2,4392,10.9,Fastened,16.9,No,TASK-OP1001-0010,Transport,53.5,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 09:00:00,EXC002,OP1002,1378.1,7791.7,2936,9.9,Fastened,18.1,No,TASK-OP1002-0010,Transport,84.1,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 09:00:00,LDR001,OP1003,2345.1,19350.3,2840,3.8,Fastened,17.1,No,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 09:00:00,EXC001,OP1004,2279.6,6642.5,4432,0.0,Fastened,15.9,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 09:45:00,EXC001,OP1001,2263.9,6373.3,4395,15.3,Fastened,11.2,No,TASK-OP1001-0010,Transport,53.5,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 09:45:00,EXC002,OP1002,1379.1,7807.8,2938,8.0,Fastened,16.8,No,TASK-OP1002-0011,Digging,138.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 09:45:00,LDR001,OP1003,2346.2,19366.7,2844,6.9,Unfastened,23.9,Yes,TASK-OP1003-0008,Grading,103.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 09:45:00,EXC001,OP1004,2280.7,6662.8,4435,3.7,Fastened,18.6,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 10:30:00,EXC001,OP1001,2264.9,6391.4,4396,17.0,Fastened,9.0,No,TASK-OP1001-0011,Transport,41.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 10:30:00,EXC002,OP1002,1380.1,7824.8,2942,7.0,Fastened,17.5,No,TASK-OP1002-0011,Digging,138.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 10:30:00,LDR001,OP1003,2347.3,19380.2,2848,8.6,Fastened,17.4,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 10:30:00,EXC001,OP1004,2281.6,6682.8,4437,7.0,Fastened,25.5,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 11:15:00,EXC001,OP1001,2265.8,6405.5,4397,10.1,Unfastened,16.7,Yes,TASK-OP1001-0011,Transport,41.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 11:15:00,EXC002,OP1002,1381.0,7842.3,2945,6.3,Fastened,20.4,No,TASK-OP1002-0011,Digging,138.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 11:15:00,LDR001,OP1003,2348.2,19398.4,2852,5.9,Fastened,14.0,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 11:15:00,EXC001,OP1004,2282.6,6701.6,4439,8.9,Fastened,15.7,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 12:00:00,EXC001,OP1001,2266.7,6418.3,4398,11.4,Fastened,13.0,No,TASK-OP1001-0011,Transport,41.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 12:00:00,EXC002,OP1002,1382.2,7860.4,2947,3.5,Fastened,26.4,No,TASK-OP1002-0012,Transport,28.5,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 12:00:00,LDR001,OP1003,2349.3,19418.9,2856,5.9,Fastened,16.8,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 12:00:00,EXC001,OP1004,2283.8,6720.1,4442,3.3,Fastened,20.0,No,TASK-OP1004-0010,Grading,47.3,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 12:45:00,EXC001,OP1001,2267.6,6437.4,4402,9.9,Unfastened,13.4,Yes,TASK-OP1001-0012,Transport,40.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 12:45:00,EXC002,OP1002,1383.1,7872.5,2951,3.0,Fastened,13.1,No,TASK-OP1002-0012,Transport,28.5,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 12:45:00,LDR001,OP1003,2350.4,19439.8,2860,7.0,Fastened,14.7,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 12:45:00,EXC001,OP1004,2284.9,6733.0,4445,2.0,Fastened,25.3,No,TASK-OP1004-0011,Digging,129.5,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 13:30:00,EXC001,OP1001,2268.5,6452.0,4404,8.8,Fastened,17.4,No,TASK-OP1001-0012,Transport,40.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 13:30:00,EXC002,OP1002,1384.3,7893.6,2955,9.5,Fastened,21.2,No,TASK-OP1002-0012,Transport,28.5,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 13:30:00,LDR001,OP1003,2351.2,19452.5,2863,7.6,Fastened,24.1,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 13:30:00,EXC001,OP1004,2285.9,6747.0,4448,9.5,Fastened,16.1,No,TASK-OP1004-0011,Digging,129.5,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 14:15:00,EXC001,OP1001,2269.5,6470.5,4407,11.6,Fastened,12.8,No,TASK-OP1001-0012,Transport,40.4,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 14:15:00,EXC002,OP1002,1385.4,7907.1,2958,7.9,Fastened,20.5,No,TASK-OP1002-0012,Transport,28.5,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 14:15:00,LDR001,OP1003,2352.3,19468.8,2864,5.7,Fastened,19.6,No,TASK-OP1003-0009,Loading,54.6,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 14:15:00,EXC001,OP1004,2287.1,6767.3,4451,0.9,Fastened,23.4,No,TASK-OP1004-0011,Digging,129.5,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 15:00:00,EXC001,OP1001,2270.6,6488.5,4410,13.3,Fastened,15.8,No,TASK-OP1001-0013,Digging,67.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 15:00:00,EXC002,OP1002,1386.4,7923.8,2962,6.0,Fastened,14.4,No,TASK-OP1002-0013,Grading,88.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 15:00:00,LDR001,OP1003,2353.4,19489.8,2865,8.1,Fastened,16.4,No,TASK-OP1003-0010,Digging,113.2,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 15:00:00,EXC001,OP1004,2288.3,6789.0,4454,5.7,Fastened,23.0,No,TASK-OP1004-0011,Digging,129.5,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 15:45:00,EXC001,OP1001,2271.6,6503.5,4414,13.0,Fastened,16.8,No,TASK-OP1001-0013,Digging,67.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 15:45:00,EXC002,OP1002,1387.4,7945.0,2964,6.2,Fastened,15.3,No,TASK-OP1002-0013,Grading,88.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 15:45:00,LDR001,OP1003,2354.2,19505.4,2869,6.7,Fastened,18.1,No,TASK-OP1003-0010,Digging,113.2,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 15:45:00,EXC001,OP1004,2289.2,6802.2,4455,1.2,Fastened,15.6,No,TASK-OP1004-0011,Digging,129.5,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 16:30:00,EXC001,OP1001,2272.6,6520.4,4415,8.1,Fastened,13.2,No,TASK-OP1001-0013,Digging,67.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 16:30:00,EXC002,OP1002,1388.3,7964.9,2968,8.9,Fastened,17.4,No,TASK-OP1002-0013,Grading,88.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 16:30:00,LDR001,OP1003,2355.2,19523.1,2871,6.3,Fastened,14.9,No,TASK-OP1003-0010,Digging,113.2,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 16:30:00,EXC001,OP1004,2290.3,6824.0,4458,6.0,Fastened,18.2,No,TASK-OP1004-0012,Loading,81.6,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 17:15:00,EXC001,OP1001,2273.8,6539.7,4418,12.8,Unfastened,16.7,Yes,TASK-OP1001-0013,Digging,67.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 17:15:00,EXC002,OP1002,1389.4,7979.6,2969,3.5,Fastened,16.7,No,TASK-OP1002-0013,Grading,88.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 17:15:00,LDR001,OP1003,2356.0,19543.8,2873,6.1,Fastened,20.0,No,TASK-OP1003-0010,Digging,113.2,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 17:15:00,EXC001,OP1004,2291.3,6838.6,4459,4.6,Fastened,20.5,No,TASK-OP1004-0012,Loading,81.6,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-15 18:00:00,EXC001,OP1001,2274.7,6558.4,4419,10.5,Fastened,15.2,No,TASK-OP1001-0013,Digging,67.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-15 18:00:00,EXC002,OP1002,1390.3,7997.5,2973,7.2,Fastened,15.7,No,TASK-OP1002-0013,Grading,88.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-15 18:00:00,LDR001,OP1003,2357.0,19558.1,2876,10.4,Fastened,21.8,No,TASK-OP1003-0010,Digging,113.2,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-15 18:00:00,EXC001,OP1004,2292.4,6857.3,4463,2.8,Fastened,17.4,No,TASK-OP1004-0012,Loading,81.6,TAB-1004-A,South Quarry - Zone 2,True,v2.3.1
2026-09-16 06:00:00,EXC001,OP1001,2293.6,6872.6,4465,13.7,Fastened,14.9,No,TASK-OP1001-0014,Digging,134.3,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 06:00:00,EXC002,OP1002,1391.1,8014.5,2974,0.0,Fastened,17.6,No,TASK-OP1002-0014,Grading,98.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 06:00:00,LDR001,OP1003,2357.9,19577.7,2879,7.7,Fastened,19.2,No,TASK-OP1003-0011,Grading,48.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 06:00:00,LDR001,OP1004,2374.6,19857.2,2925,6.8,Fastened,17.8,No,TASK-OP1004-0013,Digging,107.5,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 06:45:00,EXC001,OP1001,2294.7,6889.2,4468,15.5,Fastened,10.0,No,TASK-OP1001-0014,Digging,134.3,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 06:45:00,EXC002,OP1002,1392.3,8033.1,2977,2.1,Fastened,20.7,No,TASK-OP1002-0014,Grading,98.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 06:45:00,LDR001,OP1003,2358.8,19591.1,2883,15.2,Fastened,22.5,No,TASK-OP1003-0011,Grading,48.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 06:45:00,LDR001,OP1004,2375.4,19875.5,2927,5.3,Fastened,14.4,No,TASK-OP1004-0013,Digging,107.5,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 07:30:00,EXC001,OP1001,2295.5,6901.7,4469,8.7,Fastened,17.2,No,TASK-OP1001-0014,Digging,134.3,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 07:30:00,EXC002,OP1002,1393.5,8045.7,2981,7.1,Fastened,14.2,No,TASK-OP1002-0014,Grading,98.9,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 07:30:00,LDR001,OP1003,2359.9,19612.8,2884,5.6,Fastened,14.2,No,TASK-OP1003-0011,Grading,48.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 07:30:00,LDR001,OP1004,2376.3,19894.8,2929,4.3,Fastened,21.0,No,TASK-OP1004-0013,Digging,107.5,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 08:15:00,EXC001,OP1001,2296.5,6914.7,4471,14.3,Fastened,11.1,No,TASK-OP1001-0014,Digging,134.3,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 08:15:00,EXC002,OP1002,1394.5,8066.8,2982,4.5,Fastened,13.8,No,TASK-OP1002-0015,Transport,68.0,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 08:15:00,LDR001,OP1003,2360.8,19629.0,2887,1.2,Fastened,18.8,No,TASK-OP1003-0011,Grading,48.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 08:15:00,LDR001,OP1004,2377.2,19908.3,2930,7.5,Fastened,14.1,No,TASK-OP1004-0014,Loading,45.4,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 09:00:00,EXC001,OP1001,2297.4,6936.2,4475,18.0,Fastened,13.7,No,TASK-OP1001-0014,Digging,134.3,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 09:00:00,EXC002,OP1002,1395.4,8080.3,2984,5.8,Fastened,21.8,No,TASK-OP1002-0015,Transport,68.0,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 09:00:00,LDR001,OP1003,2361.7,19644.2,2888,3.7,Fastened,12.3,No,TASK-OP1003-0011,Grading,48.0,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 09:00:00,LDR001,OP1004,2378.3,19925.2,2934,6.3,Fastened,21.0,No,TASK-OP1004-0014,Loading,45.4,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 09:45:00,EXC001,OP1001,2298.5,6956.5,4479,16.9,Fastened,13.5,No,TASK-OP1001-0015,Loading,83.1,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 09:45:00,EXC002,OP1002,1396.5,8097.8,2987,3.0,Fastened,20.0,No,TASK-OP1002-0015,Transport,68.0,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 09:45:00,LDR001,OP1003,2362.7,19662.9,2891,4.1,Fastened,13.7,No,TASK-OP1003-0012,Loading,39.4,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 09:45:00,LDR001,OP1004,2379.5,19943.6,2937,1.0,Fastened,20.2,No,TASK-OP1004-0014,Loading,45.4,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 10:30:00,EXC001,OP1001,2299.4,6975.4,4481,19.5,Fastened,18.6,No,TASK-OP1001-0015,Loading,83.1,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 10:30:00,EXC002,OP1002,1397.5,8110.8,2988,4.4,Fastened,14.8,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 10:30:00,LDR001,OP1003,2363.7,19681.0,2895,11.1,Fastened,21.5,No,TASK-OP1003-0012,Loading,39.4,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 10:30:00,LDR001,OP1004,2380.6,19957.1,2938,4.0,Fastened,20.3,No,TASK-OP1004-0014,Loading,45.4,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 11:15:00,EXC001,OP1001,2300.6,6996.0,4482,12.6,Fastened,16.2,No,TASK-OP1001-0015,Loading,83.1,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 11:15:00,EXC002,OP1002,1398.6,8130.5,2990,5.7,Fastened,13.9,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 11:15:00,LDR001,OP1003,2364.8,19694.1,2899,6.0,Fastened,23.9,No,TASK-OP1003-0012,Loading,39.4,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 11:15:00,LDR001,OP1004,2381.6,19972.6,2939,3.7,Fastened,10.8,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 12:00:00,EXC001,OP1001,2301.8,7011.6,4486,15.3,Fastened,17.4,No,TASK-OP1001-0016,Grading,102.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 12:00:00,EXC002,OP1002,1399.8,8146.6,2994,4.3,Fastened,13.2,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 12:00:00,LDR001,OP1003,2365.9,19712.0,2902,6.2,Fastened,14.6,No,TASK-OP1003-0012,Loading,39.4,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 12:00:00,LDR001,OP1004,2382.6,19985.2,2942,1.1,Fastened,18.2,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 12:45:00,EXC001,OP1001,2303.0,7033.1,4490,10.4,Unfastened,15.4,Yes,TASK-OP1001-0016,Grading,102.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 12:45:00,EXC002,OP1002,1400.9,8161.7,2997,11.9,Fastened,18.1,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 12:45:00,LDR001,OP1003,2366.7,19726.0,2904,10.6,Fastened,20.2,No,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 12:45:00,LDR001,OP1004,2383.7,20005.8,2946,6.8,Fastened,14.4,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 13:30:00,EXC001,OP1001,2303.9,7051.5,4491,16.5,Unfastened,8.1,Yes,TASK-OP1001-0016,Grading,102.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 13:30:00,EXC002,OP1002,1401.8,8175.2,3001,3.9,Fastened,18.9,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 13:30:00,LDR001,OP1003,2367.8,19740.9,2905,2.9,Unfastened,17.2,Yes,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 13:30:00,LDR001,OP1004,2384.7,20025.7,2947,7.9,Fastened,11.4,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 14:15:00,EXC001,OP1001,2304.8,7073.4,4493,9.8,Unfastened,7.2,Yes,TASK-OP1001-0016,Grading,102.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 14:15:00,EXC002,OP1002,1402.9,8188.1,3002,5.7,Fastened,17.1,No,TASK-OP1002-0016,Grading,92.6,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 14:15:00,LDR001,OP1003,2368.9,19754.7,2909,3.4,Fastened,12.5,No,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 14:15:00,LDR001,OP1004,2385.8,20044.2,2950,5.8,Fastened,13.2,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 15:00:00,EXC001,OP1001,2305.9,7087.7,4495,12.5,Fastened,15.5,No,TASK-OP1001-0017,Loading,65.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 15:00:00,EXC002,OP1002,1403.9,8206.0,3005,7.8,Fastened,21.0,No,TASK-OP1002-0017,Grading,130.2,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 15:00:00,LDR001,OP1003,2369.8,19772.3,2912,8.8,Fastened,25.6,No,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 15:00:00,LDR001,OP1004,2386.8,20065.8,2954,4.0,Fastened,18.2,No,TASK-OP1004-0015,Grading,128.6,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 15:45:00,EXC001,OP1001,2306.9,7102.5,4497,17.8,Fastened,13.6,No,TASK-OP1001-0017,Loading,65.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 15:45:00,EXC002,OP1002,1404.9,8226.7,3009,4.4,Fastened,15.7,No,TASK-OP1002-0017,Grading,130.2,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 15:45:00,LDR001,OP1003,2370.9,19784.7,2913,1.8,Fastened,20.3,No,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 15:45:00,LDR001,OP1004,2387.6,20084.3,2955,3.4,Fastened,16.5,No,TASK-OP1004-0016,Grading,148.2,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 16:30:00,EXC001,OP1001,2307.9,7122.5,4498,18.2,Fastened,9.2,No,TASK-OP1001-0017,Loading,65.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 16:30:00,EXC002,OP1002,1406.0,8248.4,3012,5.2,Fastened,8.8,No,TASK-OP1002-0017,Grading,130.2,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 16:30:00,LDR001,OP1003,2371.7,19799.8,2917,4.0,Fastened,16.1,No,TASK-OP1003-0013,Transport,88.9,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 16:30:00,LDR001,OP1004,2388.6,20100.7,2957,9.0,Fastened,15.7,No,TASK-OP1004-0016,Grading,148.2,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 17:15:00,EXC001,OP1001,2308.7,7134.6,4500,8.2,Fastened,13.2,No,TASK-OP1001-0017,Loading,65.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 17:15:00,EXC002,OP1002,1407.0,8262.5,3016,1.5,Fastened,23.5,No,TASK-OP1002-0017,Grading,130.2,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 17:15:00,LDR001,OP1003,2372.7,19821.5,2919,4.2,Fastened,14.5,No,TASK-OP1003-0014,Transport,40.3,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 17:15:00,LDR001,OP1004,2389.8,20116.6,2960,8.5,Fastened,13.5,No,TASK-OP1004-0016,Grading,148.2,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-16 18:00:00,EXC001,OP1001,2309.5,7149.3,4502,14.5,Fastened,13.2,No,TASK-OP1001-0017,Loading,65.2,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-16 18:00:00,EXC002,OP1002,1407.8,8283.0,3019,10.9,Fastened,17.0,No,TASK-OP1002-0017,Grading,130.2,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
2026-09-16 18:00:00,LDR001,OP1003,2373.7,19841.8,2922,6.1,Fastened,14.7,No,TASK-OP1003-0014,Transport,40.3,TAB-1003-A,South Quarry - Zone 1,True,v2.2.4
2026-09-16 18:00:00,LDR001,OP1004,2390.6,20134.9,2963,7.6,Fastened,23.8,No,TASK-OP1004-0016,Grading,148.2,TAB-1004-A,South Quarry - Zone 2,True,v2.2.4
2026-09-17 06:00:00,EXC001,OP1001,2310.5,7162.7,4505,8.7,Fastened,9.4,No,TASK-OP1001-0018,Loading,50.0,TAB-1001-A,North Pit - Zone 1,True,v2.3.1
2026-09-17 06:00:00,EXC002,OP1002,1408.7,8299.4,3021,1.6,Fastened,22.6,No,TASK-OP1002-0018,Transport,83.4,TAB-1002-A,North Pit - Zone 2,True,v2.3.1
